timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597227821339,152,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,146,0,65
1597227821772,119,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,119,0,0
1597227822372,11,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,7,0,0
1597227822971,27,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,27,0,0
1597227823571,20,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,19,0,0
1597227824171,136,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,136,0,0
1597227824784,16,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,16,0,1
1597227825372,103,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,103,0,0
1597227825971,14,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,12,0,0
1597227826572,27,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,27,0,0
1597227827173,19,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,18,0,0
1597227827773,56,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,56,0,0
1597227828373,8,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,7,0,1
1597227828973,129,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,124,0,0
1597227829573,9,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,8,0,0
1597227830172,23,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,23,0,0
1597227830772,24,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,23,0,0
1597227831373,57,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,57,0,0
1597227831973,7,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,7,0,1
1597227832573,109,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,108,0,0
1597227833173,10,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597227833772,17,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,17,0,0
1597227834372,19,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,19,0,0
1597227834973,52,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,51,0,0
1597227835573,9,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,9,0,1
1597227836173,111,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,110,0,0
1597227836773,13,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,12,0,0
1597227837373,27,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,26,0,0
1597227837973,26,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,24,0,0
1597227838572,65,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,65,0,0
1597227839173,8,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,7,0,1
1597227839772,99,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,99,0,0
1597227840373,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597227840972,24,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,23,0,0
1597227841573,29,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,29,0,0
1597227842173,55,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,55,0,0
1597227842773,11,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,10,0,1
1597227843372,99,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,99,0,0
1597227843973,7,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597227844572,21,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,21,0,0
1597227845173,32,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,31,0,0
1597227845773,56,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,56,0,0
1597227846373,11,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,11,0,1
1597227846972,159,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,158,0,0
1597227847573,5,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597227848173,23,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,23,0,0
1597227848773,18,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,17,0,0
1597227849372,76,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,75,0,0
1597227849972,9,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,9,0,2
1597227850573,114,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,113,0,0
1597227851172,7,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597227851771,17,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,17,0,0
1597227852372,16,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,16,0,0
1597227852972,50,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,49,0,0
1597227853572,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597227854172,120,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,120,0,0
1597227854771,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597227855372,22,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,21,0,0
1597227855971,16,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,16,0,0
1597227856573,52,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,52,0,0
1597227857173,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597227857772,100,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,100,0,0
1597227858373,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597227858972,22,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,21,0,0
1597227859572,19,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,18,0,0
1597227860172,64,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,64,0,0
1597227860773,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,0
1597227861373,100,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,96,0,0
1597227861972,8,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,8,0,0
1597227862573,16,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,16,0,0
1597227863173,17,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,16,0,0
1597227863772,52,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,51,0,0
1597227864373,6,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597227864972,101,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,101,0,0
1597227865573,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597227866173,26,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,25,0,0
1597227866772,19,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,18,0,0
1597227867372,51,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,51,0,0
1597227867973,9,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,9,0,2
1597227868573,101,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,101,0,0
1597227869173,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597227869773,17,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,17,0,0
1597227870373,18,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,18,0,0
1597227870973,69,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,69,0,0
1597227871572,7,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,7,0,2
1597227872172,107,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,107,0,0
1597227872772,7,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,7,0,0
1597227873372,19,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,19,0,0
1597227873973,16,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,16,0,0
1597227874572,57,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,57,0,0
1597227875173,9,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,8,0,2
1597227875772,96,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,96,0,0
1597227876372,8,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,8,0,0
1597227876973,23,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,23,0,0
1597227877573,46,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,46,0,0
1597227878173,95,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,91,0,0
1597227878773,10,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,10,0,1
1597227879372,150,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,149,0,0
1597227879972,9,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,8,0,0
1597227880572,39,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,38,0,0
1597227881172,18,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,18,0,0
1597227881771,52,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,52,0,0
1597227882371,9,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,8,0,1
1597227882971,112,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,111,0,0
1597227883571,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597227884171,17,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,17,0,0
1597227884772,33,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,29,0,0
1597227885372,47,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,47,0,0
1597227885971,7,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,7,0,2
1597227886573,418,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,418,0,0
1597227887172,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597227887772,18,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,18,0,0
1597227888373,17,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,17,0,0
1597227888973,57,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,57,0,0
1597227889572,7,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,7,0,1
1597227890173,95,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,95,0,0
1597227890773,5,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,5,0,0
1597227891374,21,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,21,0,0
1597227891973,16,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,16,0,0
1597227892572,57,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,57,0,0
1597227893173,8,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597227893772,99,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,98,0,0
1597227894372,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597227894973,17,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,17,0,0
1597227895573,17,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,17,0,0
1597227896172,74,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,74,0,0
1597227896773,7,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,6,0,1
1597227897373,94,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,94,0,0
1597227897973,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597227898573,21,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,21,0,0
1597227899173,16,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,15,0,0
1597227899772,58,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,57,0,0
1597227900373,8,save_user,201,Created,Thread Group 1-1,text,true,,334,515,1,1,http://api.webengage.net/v1/accounts/~2024b249/users,8,0,1
1597227900972,123,save_users_bulk,201,Created,Thread Group 1-1,text,true,,334,8295,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-users,123,0,0
1597227901573,6,save_event,201,Created,Thread Group 1-1,text,true,,334,440,1,1,http://api.webengage.net/v1/accounts/~2024b249/events,6,0,0
1597227902172,22,save_events_bulk,201,Created,Thread Group 1-1,text,true,,334,5772,1,1,http://api.webengage.net/v1/accounts/~2024b249/bulk-events,17,0,0
1597227902772,20,save_business-event,201,Created,Thread Group 1-1,text,true,,354,427,1,1,http://api.webengage.net/v2/accounts/~2024b249/business/save-event,19,0,0
1597227903372,56,transaction_message,200,OK,Thread Group 1-1,text,true,,469,480,1,1,http://api.webengage.net/v2/accounts/~2024b249/experiments/~2ask2s2/transaction,56,0,0
